,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
143,BUS 503,04,Individualized Internship,empty,Instructor permission required,empty,Independent Study
144,CHM 075,01,Seminar in Chemistry,empty,CHM 240 Experimental Techniques,empty,Seminar
145,CHM 101,01,Chemistry and Global Awareness,GER - CORE :: NW - Natural World/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,No CHM 101 Equivalencies,empty,Lecture
146,CHM 101,02,Chemistry and Global Awareness,GER - CORE :: NW - Natural World/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,No CHM 101 Equivalencies,empty,Lecture
147,CHM 101,03,Chemistry and Global Awareness,GER - CORE :: NW - Natural World/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,No CHM 101 Equivalencies,empty,Lecture
148,CHM 101,04,Chemistry and Global Awareness,GER - CORE :: NW - Natural World/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,No CHM 101 Equivalencies,empty,Lecture
149,CHM 110,01,Foundations of Chemistry,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,empty,CHM 110-01L - Foundations of Chemistry,Lecture
150,CHM 110,01L,Foundations of Chemistry,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,empty,CHM 110-01 - Foundations of Chemistry,Laboratory
151,CHM 110,02,Foundations of Chemistry,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,empty,CHM 110-02L - Foundations of Chemistry,Lecture
152,CHM 110,02L,Foundations of Chemistry,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,empty,CHM 110-02 - Foundations of Chemistry,Laboratory
153,CHM 110,03,Foundations of Chemistry,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,empty,CHM 110-03L - Foundations of Chemistry,Lecture
154,CHM 110,03L,Foundations of Chemistry,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,empty,CHM 110-03 - Foundations of Chemistry,Laboratory
155,CHM 110,04,Foundations of Chemistry,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,empty,CHM 110-04L - Foundations of Chemistry,Lecture
156,CHM 110,04L,Foundations of Chemistry,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,empty,CHM 110-04 - Foundations of Chemistry,Laboratory
157,CHM 115,01,Kinetics Thermodynamics and the Environment,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Neuroscience,CHM 110 OR CHM 111,empty,Lecture
158,CHM 115,01L,Kinetics Thermodynamics and the Environment,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Neuroscience,CHM 110 OR CHM 111,empty,Laboratory
159,CHM 115,02L,Kinetics Thermodynamics and the Environment,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Neuroscience,CHM 110 OR CHM 111,empty,Laboratory
160,CHM 115,03,Kinetics Thermodynamics and the Environment,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Neuroscience,CHM 110 OR CHM 111,CHM 115-03L - Kinetics Thermodynamics and the Environment,Lecture
161,CHM 115,03L,Kinetics Thermodynamics and the Environment,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Neuroscience,CHM 110 OR CHM 111,CHM 115-03 - Kinetics Thermodynamics and the Environment,Laboratory
162,CHM 115,04,Kinetics Thermodynamics and the Environment,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Neuroscience,CHM 110 OR CHM 111,CHM 115-04L - Kinetics Thermodynamics and the Environment,Lecture
163,CHM 115,04L,Kinetics Thermodynamics and the Environment,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Neuroscience,CHM 110 OR CHM 111,CHM 115-04 - Kinetics Thermodynamics and the Environment,Laboratory
164,CHM 120,01,Organic Chemistry I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,CHM 115 or CHM 118,empty,Lecture
165,CHM 120,01L,Organic Chemistry I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,CHM 115 or CHM 118,empty,Laboratory
166,CHM 120,02,Organic Chemistry I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,CHM 115 or CHM 118,empty,Lecture
167,CHM 120,02L,Organic Chemistry I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,CHM 115 or CHM 118,empty,Laboratory
168,CHM 120,03L,Organic Chemistry I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/IDS :: Neuroscience,CHM 115 or CHM 118,empty,Laboratory
169,CHM 220,01,Organic Chemistry II,IDS :: Neuroscience,CHM 120 Organic Chemistry,empty,Lecture
170,CHM 230,01,Inorganic Chemistry,empty,CHM 120 Organic Chemistry,CHM 230-01L - Inorganic Chemistry,Lecture
171,CHM 230,01L,Inorganic Chemistry,empty,CHM 120 Organic Chemistry,CHM 230-01 - Inorganic Chemistry,Laboratory
172,CHM 240,01,Experimental Techniques,empty,CHM 120 Organic Chemistry,CHM 240-01L - Experimental Techniques,Lecture
173,CHM 240,01L,Experimental Techniques,empty,CHM 120 Organic Chemistry,CHM 240-01 - Experimental Techniques,Laboratory
174,CHM 240,02,Experimental Techniques,empty,CHM 120 Organic Chemistry,CHM 240-02L - Experimental Techniques,Lecture
175,CHM 240,02L,Experimental Techniques,empty,CHM 120 Organic Chemistry,CHM 240-02 - Experimental Techniques,Laboratory
176,CHM 340,01,Physical Chemistry II,empty,CHM 120 AND MTH 151 AND PHY 112,CHM 340-01L - Physical Chemistry II,Lecture
177,CHM 340,01L,Physical Chemistry II,empty,CHM 120 AND MTH 151 AND PHY 112,CHM 340-01 - Physical Chemistry II,Laboratory
178,CHM 445,01,Advanced Topics in Physical Chemistry (Topic to be determined),empty,CHM 310 Physical Chemistry I,empty,Lecture
179,CHM 465,01,Advanced Biological Chemistry,empty,CHM 460 Biological Chemistry,CHM 465-01L - Advanced Biological Chemistry,Lecture
180,CHM 465,01L,Advanced Biological Chemistry,empty,CHM 460 Biological Chemistry,CHM 465-01 - Advanced Biological Chemistry,Laboratory
181,CHM 470,01,Special Topics in Biochemistry,empty,CHM 460 - Biological Chemistry,empty,Lecture
182,CHM 502,01,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
183,CHM 502,02,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
184,CHM 502,03,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
185,CHM 502,04,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
186,CHM 502,05,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
187,CHM 502,06,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
188,CHM 502,07,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
189,CHM 502,08,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
190,CHM 502,09,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
191,CHM 502,10,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
192,CHM 502,11,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
193,CHM 502,12,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
194,CHM 511,01,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
195,CHM 511,02,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
196,CHM 511,03,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
197,CHM 511,04,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
198,CHM 511,05,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
199,CHM 511,06,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
200,CHM 511,07,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
201,CHM 511,08,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
202,CHM 511,09,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
203,CHM 511,10,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
204,CHM 511,11,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
205,CHM 511,13,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
206,CHN 120,01,Elementary Chinese II,IDS :: Asian Studies/IDS :: Chinese Studies,CHN 110 OR CHN PL 120,empty,Lecture
207,CHN 120,02,Elementary Chinese II,IDS :: Asian Studies/IDS :: Chinese Studies,CHN 110 OR CHN PL 120,empty,Lecture
208,CHN 202,01,Intermediate Chinese II,GER - CORE :: FL (Foreign Language)/IDS :: Asian Studies/IDS :: Chinese Studies,CHN 201 OR CHN PL 202,empty,Lecture
209,CHN 246,01,Twentieth Century Chinese Popular Fiction,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/GER - Global Awareness :: WC (World Cultures)/IDS :: Asian Studies/IDS :: Chinese Studies",empty,empty,Lecture
210,CHN 302,01,Intermediate Chinese IV,IDS :: Asian Studies/IDS :: Chinese Studies,CHN 301,empty,Lecture
211,CHN 402,01,Advanced Chinese II,IDS :: Asian Studies/IDS :: Chinese Studies,CHN 401,empty,Lecture
212,CLS 216,01,Historical Linguistics and Proto-Indo-European,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Linguistics,empty,empty,Lecture
213,CLS 233,01,The Art of Poetry,empty,empty,empty,Lecture
214,CLS 322,01,The Power in Democracy,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
215,COM 101,01,Public Speaking,IDS :: Science Education,empty,empty,Lecture
216,COM 101,03,Public Speaking,IDS :: Science Education,empty,empty,Lecture
217,COM 101,04,Public Speaking,IDS :: Science Education,empty,empty,Lecture
218,COM 101,05,Public Speaking,IDS :: Science Education,empty,empty,Lecture
219,COM 101,06,Public Speaking,IDS :: Science Education,empty,empty,Lecture
220,COM 102,01,Media & Society,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Science Education,No COM 102 equivalent,empty,Lecture
221,COM 102,02,Media & Society,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Science Education,No COM 102 equivalent,empty,Lecture
222,COM 102,03,Media & Society,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Science Education,empty,empty,Lecture
223,COM 201,01,Rhetoric & Strategy,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
224,COM 201,02,Rhetoric & Strategy,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
225,COM 202,01,Digital Storytelling,GER - CORE :: VP (Human Cultures - Visual and Performing Arts)/IDS :: Journalism/IDS :: Visual Strategy,COM 101 OR COM 102 OR COM 201 OR ART 111,empty,Lecture
226,COM 202,02,Digital Storytelling,GER - CORE :: VP (Human Cultures - Visual and Performing Arts)/IDS :: Journalism/IDS :: Visual Strategy,COM 101 OR COM 102 OR COM 201 OR ART 111,empty,Lecture
227,COM 202,03,Digital Storytelling,GER - CORE :: VP (Human Cultures - Visual and Performing Arts)/IDS :: Journalism/IDS :: Visual Strategy,COM 101 OR COM 102 OR COM 201 OR ART 111,empty,Lecture
228,COM 301,01,Rhetorical Criticism,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/GER - Writing :: WR (Writing-Research Intensive)",(1 FYW course) AND (COM 201),empty,Lecture
229,COM 303,01,Communication Research Methods,GER - CORE :: HB (Empirical Study of Human Behavior)/GER - Writing :: WR (Writing-Research Intensive),COM 101 or COM 102 or COM 201,empty,Lecture
230,COM 304,01,Broadcast Communication,IDS :: Journalism,COM 202 Digital Storytelling,empty,Lecture
231,COM 314,01,Social Media Strategy,IDS :: Journalism/IDS :: Visual Strategy,COM 202 Digital Storytelling,empty,Lecture
232,COM 331,01,Media History,GER - CORE :: HA (Historical Analysis)/IDS :: Journalism,COM 102 Media and Society,empty,Lecture
233,COM 351,01,Advocacy,IDS :: Science Education/IDS :: Visual Strategy,COM 201 AND COM 202,empty,Lecture
234,COM 377,01,Persuasive Message Design,IDS :: Visual Strategy,COM 201 OR COM 202,empty,Lecture
235,COM 421,01,Studies in Mass Media (Sports Media),IDS :: Film Studies/IDS :: Journalism,COM 202 Digital Storytelling,empty,Lecture
236,COM 421,02,Studies in Mass Media (Media Management),IDS :: Film Studies/IDS :: Journalism,COM 202 Digital Storytelling,empty,Lecture
237,COM 461,01,Media Law,IDS :: Journalism,COM 102 or COM 202 or POL 101 or ENG 212,empty,Lecture
238,COM 505,01,Structured Internship,IDS :: Journalism,Instructor permission required,empty,Independent Study
239,CSC 105,01,Intro to Computer Science (Creativity and Computers),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-01L - Intro to Computer Science (Creativity and Computers),Lecture
240,CSC 105,01L,Intro to Computer Science (Creativity and Computers),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-01 - Intro to Computer Science (Creativity and Computers),Laboratory
241,CSC 121,01,Intro to Computer Programming,GER - CORE :: MR (Mathematical and Formal Reasoning)/IDS :: Data Analytics,CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-01L - Intro to Computer Programming,Lecture
242,CSC 121,01L,Intro to Computer Programming,GER - CORE :: MR (Mathematical and Formal Reasoning)/IDS :: Data Analytics,CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-01 - Intro to Computer Programming,Laboratory
243,CSC 121,02,Intro to Computer Programming,GER - CORE :: MR (Mathematical and Formal Reasoning)/IDS :: Data Analytics,CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-02L - Intro to Computer Programming,Lecture
244,CSC 121,02L,Intro to Computer Programming,GER - CORE :: MR (Mathematical and Formal Reasoning)/IDS :: Data Analytics,CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-02 - Intro to Computer Programming,Laboratory
245,CSC 122,01,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,CSC 122-01L - Data Structures and Algorithms,Lecture
246,CSC 122,01L,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,CSC 122-01 - Data Structures and Algorithms,Laboratory
247,CSC 223,01,Advanced Data Structures and Software Development,IDS :: Linguistics,CSC 122 Data Structures and Algorithms,CSC 223-01L - Advanced Data Structures and Software Development,Lecture
248,CSC 223,01L,Advanced Data Structures and Software Development,IDS :: Linguistics,CSC 122 Data Structures and Algorithms,CSC 223-01 - Advanced Data Structures and Software Development,Laboratory
249,CSC 231,01,Computer Organization,empty,CSC 105 AND CSC 121,CSC 231-01L - Computer Organization,Lecture
250,CSC 231,01L,Computer Organization,empty,CSC 105 AND CSC 121,CSC 231-01 - Computer Organization,Laboratory
251,CSC 272,01,Introduction to Data Mining,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Data Analytics/IDS :: Linguistics,Instructor Permission Required,CSC 272-01L - Introduction to Data Mining,Lecture
252,CSC 272,01L,Introduction to Data Mining,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Data Analytics/IDS :: Linguistics,Instructor Permission Required,CSC 272-01 - Introduction to Data Mining,Laboratory
253,CSC 272,02,Introduction to Data Mining,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Data Analytics/IDS :: Linguistics,PRQ  - Instructor Permission Required,CSC 272-02L - Introduction to Data Mining,Lecture
254,CSC 272,02L,Introduction to Data Mining,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Data Analytics/IDS :: Linguistics,Instructor Permission Required,CSC 272-02 - Introduction to Data Mining,Laboratory
255,CSC 332,TU,Data Communications and Networking,empty,CSC-122 - Data Structures and Algorithms,CSC 332-TUL - Data Communications and Networking,Lecture
256,CSC 332,TUL,Data Communications and Networking,empty,CSC-122 - Data Structures and Algorithms,CSC 332-TU - Data Communications and Networking,Laboratory
257,CSC 341,01,Database Management Systems,IDS :: Data Analytics,CSC 122 Data Structures and Algorithms,CSC 341-01L - Database Management Systems,Lecture
258,CSC 341,01L,Database Management Systems,IDS :: Data Analytics,CSC 122 Data Structures and Algorithms,CSC 341-01 - Database Management Systems,Laboratory
259,CSC 372,01,Machine Learning with Big Data,IDS :: Data Analytics/IDS :: Linguistics,(CSC 122 AND CSC 272) AND (MTH 120 OR MTH 150),CSC 372-01L - Machine Learning with Big Data,Lecture
260,CSC 372,01L,Machine Learning with Big Data,IDS :: Data Analytics/IDS :: Linguistics,(CSC 122 AND CSC 272) AND (MTH 120 OR MTH 150),CSC 372-01 - Machine Learning with Big Data,Laboratory
261,CSC 475,01,Seminar in Computer Science,GER - Writing :: WR (Writing-Research Intensive),(any FYW course) AND CSC 122 AND (1 course in CSC numbered 300 or greater),empty,Seminar
262,CSC 475,02,Seminar in Computer Science,GER - Writing :: WR (Writing-Research Intensive),(any FYW course) AND CSC 122 AND (1 course in CSC numbered 300 or greater),empty,Seminar
263,CSC 502,01,Research,GER - Writing :: WR (Writing-Research Intensive),(1 FYW course) AND (Instructor Permission Required),empty,Independent Study
264,DAN 220,01,Dance Techniques II,GER - CORE :: VP (Human Cultures - Visual and Performing Arts)/IDS :: Musical Theatre,PRQ â€“ DAN 120 Foundations of Dance,empty,Lecture
265,ECN 111,01,Introduction to Economics,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Urban Studies,empty,empty,Lecture
266,ECN 111,02,Introduction to Economics,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Urban Studies,empty,empty,Lecture
267,ECN 111,03,Introduction to Economics,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Urban Studies,empty,empty,Lecture
268,ECN 111,04,Introduction to Economics,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Urban Studies,empty,empty,Lecture
269,ECN 111,05,Introduction to Economics,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Urban Studies,empty,empty,Lecture
270,ECN 224,01,Law and Economics,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
271,ECN 233,01,Economics of Gender,"GER - CORE :: HB (Empirical Study of Human Behavior)/GER - Global Awareness :: IEJ (Identities, Equity, and Justice)/IDS :: Poverty Studies/IDS :: Womenâ€™s, Gender, and Sexuality Studies",ECN 111 Introduction to Economics,empty,Lecture
272,ECN 238,01,Public Economics,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Environmental Studies/IDS :: Urban Studies,ECN 111 Introduction to Economics,empty,Lecture
273,ECN 241,01,Money and Banking,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
274,ECN 244,01,Behavioral Economics,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
275,ECN 256,01,Economics of Strategy,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
276,ECN 331,01,Empirical Methods in Economics,GER - Writing :: WR (Writing-Research Intensive)/IDS :: Data Analytics,(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),ECN 331-01L - Empirical Methods in Economics,Lecture
277,ECN 331,01L,Empirical Methods in Economics,GER - Writing :: WR (Writing-Research Intensive)/IDS :: Data Analytics,(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),ECN 331-01 - Empirical Methods in Economics,Laboratory
278,ECN 345,01,Intermediate Macroeconomics Analysis,empty,ECN 111 AND (MTH 145 OR MTH 150) AND (1 Economics course numbered 201 or higher excluding ECN 503),empty,Lecture
279,ECN 475,01,Senior Seminar in Economics (Human Capital),IDS :: Data Analytics,ECN 331 AND ECN 345 AND ECN 346,empty,Seminar
280,ECN 475,02,Senior Seminar in Economics (The Rise and Fall of American Growth),IDS :: Data Analytics,ECN 331 AND ECN 345 AND ECN 346,empty,Seminar
281,ECN 503,01,Individualized Internship,empty,Instructor permission required,empty,Independent Study
282,EDU 112,01,History of Education in America,"GER - CORE :: HA (Historical Analysis)/GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",empty,empty,Lecture
283,EDU 114,01,"Culture, Identity, and Schooling","GER - CORE :: HB (Empirical Study of Human Behavior)/GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",empty,empty,Lecture
284,EDU 120,01,Human Development,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Science Education,empty,empty,Lecture
285,EDU 120,02,Human Development,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Science Education,empty,empty,Lecture
286,EDU 120,03,Human Development,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Science Education,empty,empty,Lecture
287,EDU 221,01,Students with Exceptionalities,IDS :: Science Education,EDU 120 Human Development,empty,Lecture
288,EDU 222,01,Nature of Learning Disabilities,empty,EDU 221 Students with Exceptionalities,empty,Lecture
289,EDU 223,01,Nature of Emotional and Behavioral Disorders,empty,EDU 221 Students with Exceptionalities,empty,Lecture
290,EDU 250,01,Scholarly Reading and Writing in Education,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/GER - Writing :: WR (Writing-Research Intensive)",FYW (First Year Writing Seminar),empty,Lecture
291,EDU 275,01,Educational Psychology,GER - CORE :: HB (Empirical Study of Human Behavior),empty,empty,Lecture
292,EDU 305,01,Arts Integration in Elementary Grades,empty,EDU 120 Human Development,empty,Lecture
293,EDU 331,01,Literacy Processes and Instruction in Grades 2-6,empty,(One course numbered between EDU 111 - 114) AND (EDU 120),empty,Lecture
294,EDU 332,01,Social Studies in Grades PK-6,empty,(One course numbered between EDU 111 - 114) AND (EDU 120),empty,Lecture
295,EDU 434,01,Content Literacy Strategies and Modifications for Diverse Learners,empty,Education or Music Education only,empty,Lecture
296,EDU 434,02,Content Literacy Strategies and Modifications for Diverse Learners,empty,Education or Music Education only,empty,Lecture
297,EDU 435,01,"Plan, Instruct, Assess in the Elementary Classroom",empty,Education or Music Education only,empty,Lecture
298,EDU 470,01,Practicum in Teaching,empty,Education or Music Education only,empty,Internship
299,EDU 470,02,Practicum in Teaching,empty,Education or Music Education only,empty,Internship
300,EDU 470,03,Practicum in Teaching,empty,Education or Music Education only,empty,Internship
301,EDU 503,01,Individualized Internship,empty,Instructor permission required,empty,Internship
302,EDU 505,01,Teaching Internship,empty,Instructor permission required,empty,Internship
303,EES 112,01,Environmental Science,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,empty,EES 112-01L - Environmental Science,Lecture
304,EES 112,01L,Environmental Science,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,empty,EES 112-01 - Environmental Science,Laboratory
305,EES 112,02,Environmental Science,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,empty,EES 112-02L - Environmental Science,Lecture
306,EES 112,02L,Environmental Science,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,empty,EES 112-02 - Environmental Science,Laboratory
307,EES 113,01,Natural Hazards and Natural Disasters,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment),No EES 111 OR EES 113 OR EES 115 equivalencies,EES 113-01L - Natural Hazards and Natural Disasters,Lecture
308,EES 113,01L,Natural Hazards and Natural Disasters,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment),No EES 111 OR EES 113 OR EES 115 equivalencies,EES 113-01 - Natural Hazards and Natural Disasters,Laboratory
309,EES 115,02,Earth Systems,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment),empty,EES 115-02L - Earth Systems,Lecture
310,EES 115,02L,Earth Systems,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types)/GER - Global Awareness :: NE (Humans and the Natural Environment),empty,EES 115-02 - Earth Systems,Laboratory
311,EES 201,01,Geographic Information Systems,IDS :: Data Analytics/IDS :: Environmental Studies/IDS :: Urban Studies,empty,EES 201-01L - Geographic Information Systems,Lecture
312,EES 201,01L,Geographic Information Systems,IDS :: Data Analytics/IDS :: Environmental Studies/IDS :: Urban Studies,empty,EES 201-01 - Geographic Information Systems,Laboratory
313,EES 202,01,Methods in Earth and Environmental Sciences,empty,Declared Majors in EES or SUS ONLY,EES 202-01L - Methods in Earth and Environmental Sciences,Lecture
314,EES 202,01L,Methods in Earth and Environmental Sciences,empty,Declared Majors in EES or SUS ONLY,EES 202-01 - Methods in Earth and Environmental Sciences,Laboratory
315,EES 301,01,Remote Sensing,IDS :: Data Analytics,empty,EES 301-01L - Remote Sensing,Lecture
316,EES 301,01L,Remote Sensing,IDS :: Data Analytics,empty,EES 301-01 - Remote Sensing,Laboratory
317,EES 474,01,Senior Capstone,empty,EES 472 OR SUS 472 OR SUS 473,empty,Lecture
318,ENG 111,01,Texts and Meaning (Science Fiction: The Pulp Era to the Present),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
319,ENG 111,02,Texts and Meaning (Science Fiction: The Pulp Era to the Present),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
320,ENG 111,03,Texts and Meaning (British Literature Since 1798),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
321,ENG 112,01,Texts and Identities (Biography and Identity),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",FYW (First Year Writing Seminar),empty,Lecture
