,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
844,POL 102,04,Introduction to World Politics,GER - CORE :: HB (Empirical Study of Human Behavior),empty,empty,Lecture
845,POL 103,01,Introduction to Political Thought,"GER - CORE :: UQ (Ultimate Questions), IDS :: Ancient Greek and Roman Studies, IDS :: Medieval & Early Modern Studies",empty,empty,Lecture
846,POL 103,EL,Introduction to Political Thought,"GER - CORE :: UQ (Ultimate Questions), IDS :: Ancient Greek and Roman Studies, IDS :: Medieval & Early Modern Studies",Instructor permission required,empty,Lecture
847,POL 150,01,Introduction to Political Analysis,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies, IDS :: Urban Studies",FYW (First Year Writing Seminar) AND (POL 101 OR POL 102),POL 150-01L - Introduction to Political Analysis,Lecture
848,POL 150,01L,Introduction to Political Analysis,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies, IDS :: Urban Studies",FYW (First Year Writing Seminar) AND (POL 101 OR POL 102),POL 150-01 - Introduction to Political Analysis,Discussion
849,POL 150,03,Introduction to Political Analysis,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies, IDS :: Urban Studies",FYW (First Year Writing Seminar) AND (POL 101 OR POL 102),POL 150-03L - Introduction to Political Analysis,Lecture
850,POL 150,03L,Introduction to Political Analysis,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies, IDS :: Urban Studies",FYW (First Year Writing Seminar) AND (POL 101 OR POL 102),POL 150-03 - Introduction to Political Analysis,Discussion
851,POL 204,01,Civil Rights and the United States Constitution,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Africana Studies, IDS :: Neuroscience, IDS :: Urban Studies",POL 101 Introduction to American Government,empty,Lecture
852,POL 220,01,Political Psychology,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
853,POL 222,01,Politics of Russia,GER - Global Awareness :: WC (World Cultures),POL 102 Introduction to World Politics,empty,Lecture
854,POL 226,01,Politics of China,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Chinese Studies, IDS :: Poverty Studies",empty,empty,Lecture
855,POL 229,01,Politics of Asia,"GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Chinese Studies, IDS :: Japanese Studies, IDS :: Poverty Studies",POL 102 Introduction to World Politics,empty,Lecture
856,POL 232,02,Islam and Politics,"GER - Global Awareness :: WC (World Cultures), IDS :: Middle East and Islamic Studies",empty,empty,Lecture
857,POL 250,01,International Relations,empty,POL 102 Introduction to World Politics,empty,Lecture
858,POL 252,01,American Foreign Policy,empty,POL 102 Introduction to World Politics,empty,Lecture
859,POL 255,01,Understanding Terrorism,IDS :: Middle East and Islamic Studies,empty,empty,Lecture
860,POL 259,01,The Arab-Israeli Conflict,"GER - Global Awareness :: IEJ (Identities, Equity, and Justice), GER - Global Awareness :: WC (World Cultures)",POL 102 Introduction to World Politics,empty,Lecture
861,POL 370,01,Capstone Seminar in Politics (US Education Policy),empty,POL 101 AND POL 102 AND POL 103 AND POL 150 AND Instructor Permission Required,empty,Seminar
862,POL 406,01,Fieldwork in State and Local Public Affairs,"IDS :: Journalism, IDS :: Urban Studies",POL 101 AND Instructor Permission Required,empty,Internship
863,POL 504,01,Directed Independent Study,empty,Instructor permission required,empty,Independent Study
864,POL 504,02,Directed Independent Study,empty,Instructor permission required,empty,Independent Study
865,PSY 111,01,Introduction to Psychology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience",empty,empty,Lecture
866,PSY 111,02,Introduction to Psychology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience",empty,empty,Lecture
867,PSY 111,03,Introduction to Psychology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience",empty,empty,Lecture
868,PSY 111,04,Introduction to Psychology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience",empty,empty,Lecture
869,PSY 111,05,Introduction to Psychology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience",empty,empty,Lecture
870,PSY 201,01,Research Methods and Statistics I,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies",FYW (First Year Writing Seminar) AND PSY 111,PSY 201-01L - Research Methods and Statistics I,Lecture
871,PSY 202,01,Research Methods and Statistics II,"IDS :: Data Analytics, IDS :: Neuroscience",PSY 111 AND PSY 201,PSY 202-01L - Research Methods and Statistics II,Lecture
872,PSY 202,01L,Research Methods and Statistics II,"IDS :: Data Analytics, IDS :: Neuroscience",PSY 111 AND PSY 201,PSY 202-01 - Research Methods and Statistics II,Laboratory
873,PSY 202,02,Research Methods and Statistics II,"IDS :: Data Analytics, IDS :: Neuroscience",PSY 111 AND PSY 201,PSY 202-02L - Research Methods and Statistics II,Lecture
874,PSY 202,02L,Research Methods and Statistics II,"IDS :: Data Analytics, IDS :: Neuroscience",PSY 111 AND PSY 201,PSY 202-02 - Research Methods and Statistics II,Laboratory
875,PSY 211,01,Childhood and Adolescence,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience, IDS :: Science Education",PSY 111 General Psychology,empty,Lecture
876,PSY 215,01,Organizational Psychology,empty,PSY 111 General Psychology,empty,Lecture
877,PSY 215,02,Organizational Psychology,empty,PSY 111 General Psychology,empty,Lecture
878,PSY 217,01,Child Psychopathology,"GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Medicine, Health and Culture",PSY 111 General Psychology,empty,Lecture
879,PSY 218,01,Adult Psychopathology,"IDS :: Medicine, Health and Culture, IDS :: Neuroscience",PSY 111 General Psychology,empty,Lecture
880,PSY 218,02,Adult Psychopathology,"IDS :: Medicine, Health and Culture, IDS :: Neuroscience",PSY 111 General Psychology,empty,Lecture
881,PSY 222,01,Psychology of Gender,empty,empty,empty,Lecture
882,PSY 320,01,Introduction to Biopsychology,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), IDS :: Neuroscience",PSY 202 OR BIO 222,empty,Lecture
883,PSY 320,01L,Introduction to Biopsychology,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), IDS :: Neuroscience",PSY 202 OR BIO 222,empty,Laboratory
884,PSY 322,01,Memory and Cognition,IDS :: Neuroscience,PSY 202 OR BIO 222 AND Instructor Permission,empty,Lecture
885,PSY 324,01,Learning,"IDS :: Linguistics, IDS :: Neuroscience, IDS :: Science Education",PSY 202 OR BIO 222,empty,Lecture
886,PSY 327,01,Functional Neuroanatomy,IDS :: Neuroscience,(PSY 202 OR BIO 222) AND PSY 320,empty,Lecture
887,PSY 328,01,Sensation and Perception,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), IDS :: Linguistics, IDS :: Neuroscience",PSY 202 OR BIO 222,empty,Lecture
888,PSY 328,01L,Sensation and Perception,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), IDS :: Linguistics, IDS :: Neuroscience",PSY 202 OR BIO 222,empty,Laboratory
889,PSY 414,01,The Sleeping Brain,IDS :: Neuroscience,PSY 111 AND PSY 320 AND (PSY 202 OR BIO 222) AND (instructor permission required),empty,Lecture
890,PSY 415,01,Placebo Effect,"IDS :: Medicine, Health and Culture",PSY 202 OR BIO 222 OR HSC 201,empty,Lecture
891,PSY 505,01,Structured Internship,empty,Instructor permission required,empty,Independent Study
892,PSY 505,02,Structured Internship,empty,Instructor permission required,empty,Independent Study
893,PSY 509,01,Supervised Research,empty,Instructor permission required,empty,Independent Study
894,PSY 509,02,Supervised Research,empty,Instructor permission required,empty,Independent Study
895,PSY 509,03,Supervised Research,empty,Instructor permission required,empty,Independent Study
896,PSY 509,04,Supervised Research,empty,Instructor permission required,empty,Independent Study
897,PSY 509,05,Supervised Research,empty,Instructor permission required,empty,Independent Study
898,PSY 509,06,Supervised Research,empty,Instructor permission required,empty,Independent Study
899,PSY 509,07,Supervised Research,empty,Instructor permission required,empty,Independent Study
900,PSY 510,01,Thesis,empty,Instructor permission required,empty,Independent Study
901,PSY 510,02,Thesis,empty,Instructor permission required,empty,Independent Study
902,PTH 102,AC,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
903,PTH 102,AL,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
904,PTH 102,BC,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
905,PTH 102,BC1,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
906,PTH 102,BH,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
907,PTH 102,BS,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
908,PTH 102,CFW,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
909,PTH 102,CK,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
910,PTH 102,CQ,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
911,PTH 102,DF,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
912,PTH 102,DG,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
913,PTH 102,EC,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
914,PTH 102,HLT,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
915,PTH 102,JA,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
916,PTH 102,JB,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
917,PTH 102,JB1,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
918,PTH 102,JBB,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
919,PTH 102,JC,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
920,PTH 102,JJ,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
921,PTH 102,JM,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
922,PTH 102,KBS,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
923,PTH 102,KH,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
924,PTH 102,KK,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
925,PTH 102,KM,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
926,PTH 102,KP,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
927,PTH 102,LC,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
928,PTH 102,MB,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
929,PTH 102,MC,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
930,PTH 102,MF,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
931,PTH 102,ML,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
932,PTH 102,MR,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
933,PTH 102,MS,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
934,PTH 102,PT,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
935,PTH 102,RA,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
936,PTH 102,RK,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
937,PTH 102,RR,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
938,PTH 102,TB,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
939,PTH 102,TL,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
940,PTH 102,VK,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
941,PTH 102,VM,Pathways 102,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
942,PTH 103,01,Pathways 103,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
943,PTH 202,AD,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
944,PTH 202,AL,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
945,PTH 202,ANR,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
946,PTH 202,AR,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
947,PTH 202,AR1,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
948,PTH 202,AT,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
949,PTH 202,BA,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
950,PTH 202,BF,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
951,PTH 202,BH,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
952,PTH 202,CFW,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
953,PTH 202,EP,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
954,PTH 202,IR,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
955,PTH 202,JB,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
956,PTH 202,JE,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
957,PTH 202,JL,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
958,PTH 202,JM,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
959,PTH 202,JQ,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
960,PTH 202,KF,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
961,PTH 202,KH,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
962,PTH 202,KK,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
963,PTH 202,KK1,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
964,PTH 202,KL,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
965,PTH 202,LB,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
966,PTH 202,LF,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
967,PTH 202,LF1,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
968,PTH 202,LS1,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
969,PTH 202,LY,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
970,PTH 202,MA,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
971,PTH 202,MEA,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
972,PTH 202,MH,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
973,PTH 202,MKL,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
974,PTH 202,MW,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
975,PTH 202,NC,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
976,PTH 202,NK,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
977,PTH 202,NM,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
978,PTH 202,PD,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
979,PTH 202,RL,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
980,PTH 202,RU,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
981,PTH 202,SH,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
982,PTH 202,SM,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
983,PTH 202,SS,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
984,PTH 202,TF,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
985,PTH 202,TK,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
986,PTH 202,WB,Pathways 202,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
987,PTH 203,MH,Pathways 203,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
988,PTH 203,MH2,Pathways 203,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
989,PVS 101,01,Introduction to Poverty Studies,IDS :: Poverty Studies,empty,empty,Lecture
990,REL 101,01,Introduction to Religion,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
991,REL 111,01,Bible and Ultimate Meaning,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
992,REL 111,02,Bible and Ultimate Meaning,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
993,REL 111,03,Bible and Ultimate Meaning,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
994,REL 125,01,Religions of the World,GER - Global Awareness :: WC (World Cultures),empty,empty,Lecture
995,REL 221,01,Native American Religions,"GER - CORE :: UQ (Ultimate Questions), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), GER - Global Awareness :: WC (World Cultures)",empty,empty,Lecture
996,REL 228,TS,History of God,GER - CORE :: UQ (Ultimate Questions),PRQ  - Instructor Permission Required,empty,Lecture
997,REL 229,01,Sufi Islam,"GER - CORE :: UQ (Ultimate Questions), GER - Global Awareness :: WC (World Cultures), IDS :: Middle East and Islamic Studies",empty,empty,Lecture
998,REL 235,01,History of Christianity to 600 CE,"GER - CORE :: HA (Historical Analysis), IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
999,REL 252,01,Judaism in the Time of Jesus,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
1000,REL 262,01,Religion and Art,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), GER - Global Awareness :: WC (World Cultures)",PRQ  - Instructor Permission Required,empty,Lecture
1001,REL 262,02,Religion and Art,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), GER - Global Awareness :: WC (World Cultures)",empty,empty,Lecture
1002,REL 269,01,Art and Religion in Turkey,"IDS :: Ancient Greek and Roman Studies, Special Course :: Study Away",PRQ  - Instructor Permission Required,empty,Lecture
1003,REL 319,01,Paul's Life and Thought,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
1004,REL 320,01,Sexuality and Gender in Buddhism,"GER - Global Awareness :: IEJ (Identities, Equity, and Justice), GER - Global Awareness :: WC (World Cultures), IDS :: Womenâ€™s, Gender, and Sexuality Studies",empty,empty,Lecture
1005,REL 332,01,Wealth and Poverty in Christian Tradition,"GER - CORE :: UQ (Ultimate Questions), IDS :: Poverty Studies",empty,empty,Lecture
1006,REL 363,01,Sexuality and Christian Theology,"GER - CORE :: UQ (Ultimate Questions), IDS :: Womenâ€™s, Gender, and Sexuality Studies",1 REL course,empty,Lecture
1007,REL 370,01,Navajo Views of Body  Medicine  and Health,"IDS :: Medicine, Health and Culture",empty,empty,Lecture
1008,SCI 201,01,Microbes and Society,empty,(CHM 115 or CHM 118) AND (BIO 210 or BIO 211 or BIO 212 or BIO 213) AND Department Chair Permission,SCI 201-01L - Microbes and Society,Lecture
1009,SCI 201,01L,Microbes and Society,empty,(CHM 115 or CHM 118) AND (BIO 210 or BIO 211 or BIO 212 or BIO 213),SCI 201-01 - Microbes and Society,Laboratory
1010,SCI 220,01,Biochemistry: Macromolecules and Metabolism,empty,(BIO 210 OR BIO 211 OR BIO 212 OR BIO 213) AND CHM 120 AND Department Chair Permission Required,empty,Lecture
1011,SCI 220,01L,Biochemistry: Macromolecules and Metabolism,empty,(BIO 210 OR BIO 211 OR BIO 212 OR BIO 213) AND CHM 120 AND Department Chair Permission Required,empty,Laboratory
1012,SOC 101,02,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1013,SOC 101,03,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1014,SOC 101,04,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1015,SOC 101,05,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1016,SOC 101,06,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1017,SOC 101,08,Introduction to Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Urban Studies",empty,empty,Lecture
1018,SOC 201,01,Social Problems,GER - CORE :: HB (Empirical Study of Human Behavior),empty,empty,Lecture
1019,SOC 241,01,Social Class in America,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Poverty Studies, IDS :: Urban Studies",SOC 101 Introduction to Sociology,empty,Lecture
1020,SOC 280,01,Global Sociology,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: WC (World Cultures)",empty,empty,Lecture
1021,SOC 301,01,Sociological Theory,empty,SOC 101 Introduction to Sociology,empty,Lecture
1022,SOC 303,01,Quantitative Research Seminar,"IDS :: Africana Studies, IDS :: Data Analytics, IDS :: Urban Studies",SOC 302 Methods of Social Research,empty,Lecture
1023,SOC 475,01,Sociology Seminar (Health Disparities),empty,SOC 101 AND (1 course in Sociology numbered 200 or higher),empty,Seminar
1024,SPN 120,01,Elementary Spanish II,empty,SPN 110 Elementary Spanish I,empty,Lecture
1025,SPN 120,02,Elementary Spanish II,empty,SPN 110 Elementary Spanish I,empty,Lecture
1026,SPN 120,03,Elementary Spanish II,empty,SPN 110 Elementary Spanish I,empty,Lecture
1027,SPN 120,05,Elementary Spanish II,empty,SPN 110 Elementary Spanish I,empty,Lecture
1028,SPN 120,06,Elementary Spanish II,empty,SPN 110 Elementary Spanish I,empty,Lecture
1029,SPN 201,01,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1030,SPN 201,02,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1031,SPN 201,03,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1032,SPN 201,04,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1033,SPN 201,05,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1034,SPN 201,06,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1035,SPN 201,07,Intermediate Spanish I,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 120 OR SPN 115 OR SPN-PL 201,empty,Lecture
1036,SPN 215,01,Composition and Conversation,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 201 OR SPN PL.215,empty,Lecture
1037,SPN 215,02,Composition and Conversation,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 201 OR SPN 210 OR SPN PL.210+ OR SPN PL.215 OR SPN PL.220+,empty,Lecture
1038,SPN 215,03,Composition and Conversation,"GER - CORE :: FL (Foreign Language), IDS :: Latin American and Latinx Studies",SPN 201 OR SPN PL.215,empty,Lecture
1039,SPN 220,01,Spanish Civilization,GER - CORE :: FL (Foreign Language),SPN 215 OR SPN 305 OR PL.220+,empty,Lecture
1040,SPN 270,01,Introduction to Literary Analysis,"GER - CORE :: FL (Foreign Language), GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Latin American and Latinx Studies",PRQ (SPN 215 OR SPN 305 OR SPN PL.210+ OR SPN PL.215 OR PL.220+),empty,Lecture
1041,SPN 270,02,Introduction to Literary Analysis,"GER - CORE :: FL (Foreign Language), GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Latin American and Latinx Studies",SPN 215 OR SPN 305 OR PL.220+,empty,Lecture
1042,SPN 300,01,Introduction to Hispanic Linguistics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Linguistics",SPN 215 OR SPN 220 OR SPN 240 OR SPN 260 OR SPN 270 OR SPN PL.220+,empty,Lecture
1043,SPN 330,01,Reading and Writing the Hispanic World,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Writing :: WR (Writing-Research Intensive)",SPN 270 AND 1 FYW,empty,Lecture
1044,SPN 400,01,Advanced Studies in Hispanic Linguistics (Bilingualism in the Spanish-speaking World),"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Linguistics",1 course in SPN numbered 300 or higher,empty,Lecture
1045,SPN 460,01,Readings in Spanish American Literature (Monstrous Literature in Latin America),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Latin American and Latinx Studies, IDS :: Womenâ€™s, Gender, and Sexuality Studies",SPN 310 OR SPN 330 OR SPN 331 OR SPN 332 OR SPN 340 OR SPN 361,empty,Lecture
1046,SPN 503,01,Individualized Internship,IDS :: Linguistics,Instructor permission required,empty,Independent Study
1047,SPN 503,02,Individualized Internship,IDS :: Linguistics,Instructor permission required,empty,Independent Study
1048,SUS 120,01,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-01L - Principles of Sustainability Science,Lecture
1049,SUS 120,01L,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-01 - Principles of Sustainability Science,Laboratory
1050,SUS 120,02,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-02L - Principles of Sustainability Science,Lecture
1051,SUS 120,02L,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-02 - Principles of Sustainability Science,Laboratory
1052,SUS 120,03,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-03L - Principles of Sustainability Science,Lecture
1053,SUS 120,03L,Principles of Sustainability Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,SUS 120-03 - Principles of Sustainability Science,Laboratory
1054,SUS 201,EL,Making Change Happen,empty,Instructor permission required,empty,Seminar
